repo,pr_number,review_id,reviewer,state,submitted_at,body
home-assistant/core,175270,4608952468,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:32:50Z,"## Pull request overview

This PR refactors the Electric Kiwi integration's config-entry setup to use the OAuth token-request exceptions raised by the shared OAuth2 helper instead of inspecting raw `aiohttp.ClientResponseError` status codes. `OAuth2TokenRequestReauthError` (a subclass caught first) maps to `ConfigEntryAuthFailed`, while the broader `OAuth2TokenRequestError`/`aiohttp.ClientError` maps to `ConfigEntryNotReady`. This keeps behavior equivalent while removing manual `400 <= status < 500` splitting, and retains the `aiohttp.ClientError` catch to handle raw connection errors that the helper does not wrap. It fixes #175244 and is part of the #163467 rollout.

**Changes:**
- Replace status-based `ClientResponseError` handling with `OAuth2TokenRequestReauthError` → `ConfigEntryAuthFailed` and `(OAuth2TokenRequestError, aiohttp.ClientError)` → `ConfigEntryNotReady`.
- Update the parametrized token-refresh failure test to inject the new OAuth exceptions instead of `ClientResponseError` with status codes.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| homeassistant/components/electric_kiwi/__init__.py | Swaps manual status-splitting for OAuth2 token-request exceptions; retains `aiohttp.ClientError` for unwrapped connection errors. |
| tests/components/electric_kiwi/test_init.py | Parametrizes on injected `OAuth2TokenRequestReauthError`/`OAuth2TokenRequestError` instances mapping to `SETUP_ERROR`/`SETUP_RETRY`. |



<details>
<summary>Comments suppressed due to low confidence (1)</summary>

**tests/components/electric_kiwi/test_init.py:79**
* The parametrize id `transient_failure` is paired with the base `OAuth2TokenRequestError` and a `500` status. Per the OAuth helper, a `500`/`429` status is actually wrapped as `OAuth2TokenRequestTransientError` (the base `OAuth2TokenRequestError` is only the generic fallback), so this id is slightly misleading. Consider either using `OAuth2TokenRequestTransientError` here to match the id and the injected status, or renaming the id to reflect that this exercises the generic error path.
```
        (
            OAuth2TokenRequestError(
                request_info=RequestInfo("""", ""POST"", {}, """"),
                status=http.HTTPStatus.INTERNAL_SERVER_ERROR,
                domain=DOMAIN,
            ),
            ConfigEntryState.SETUP_RETRY,
        ),
    ],
    ids=[""failure_requires_reauth"", ""transient_failure""],
```
</details>

"
home-assistant/core,175270,4610185695,justanotherariel,APPROVED,2026-07-01T14:51:59Z,
home-assistant/core,175271,4608951481,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:32:42Z,"## Pull request overview

Refactors the Google Photos integration’s config entry setup to rely on the shared OAuth helper’s dedicated token refresh exception types, instead of inspecting `aiohttp.ClientResponseError` HTTP status codes directly.

**Changes:**
- Replace `ClientResponseError` status-splitting with `OAuth2TokenRequestReauthError` → `ConfigEntryAuthFailed`.
- Treat remaining OAuth token request failures (including transient) and `aiohttp.ClientError` as retryable via `ConfigEntryNotReady`.
- Remove the unused `ClientResponseError` import.




"
home-assistant/core,175271,4610238243,joostlek,APPROVED,2026-07-01T14:58:40Z,
home-assistant/core,175272,4608947690,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:32:16Z,"## Pull request overview

This PR refactors the Google Tasks integration's setup-time OAuth token handling to use the shared OAuth helper's typed exceptions instead of manually inspecting raw `aiohttp.ClientResponseError` status codes. This aligns Google Tasks with the pattern already used by sibling Google integrations (`google_sheets`, `google_assistant_sdk`) and follows the OAuth token request error-handling devblog referenced in issue #175246.

The mapping is preserved: reauth-required failures (`OAuth2TokenRequestReauthError`, HTTP 400–499) surface as `ConfigEntryAuthFailed`, while transient/generic token errors (`OAuth2TokenRequestError`, which includes the 429/5xx `OAuth2TokenRequestTransientError` subclass) and other `ClientError`s surface as `ConfigEntryNotReady`. I verified against `config_entry_oauth2_flow.py` that `async_ensure_token_valid()` raises these typed exceptions, confirmed the removed `ClientResponseError` import is no longer referenced while `ClientError` remains in use, and confirmed the existing parametrized tests (`unauthorized` → `SETUP_ERROR`, `internal_server_error`/`client_error` → `SETUP_RETRY`) still cover the new handling.

**Changes:**
- Replace status-code inspection of `ClientResponseError` with typed OAuth exception handling in `async_setup_entry`.
- Update imports: drop `ClientResponseError`, add `OAuth2TokenRequestError` and `OAuth2TokenRequestReauthError`.




"
home-assistant/core,175272,4610229485,joostlek,APPROVED,2026-07-01T14:57:35Z,
home-assistant/core,175273,4608945182,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:31:58Z,"## Pull request overview

This PR refactors the Husqvarna Automower integration's setup to use the shared OAuth-specific exceptions (`OAuth2TokenRequestReauthError` / `OAuth2TokenRequestError`) instead of inspecting raw `aiohttp.ClientResponseError` status codes, per the OAuth token-request error-handling devblog and issue #175247. The refactor preserves the existing behavior: reauth-required failures map to `ConfigEntryAuthFailed` and transient/other token failures map to `ConfigEntryNotReady`, while delegating HTTP status interpretation to the OAuth helper.

The `except` ordering is correct: `OAuth2TokenRequestReauthError` (a subclass) is caught before its base `OAuth2TokenRequestError`, so reauth errors are handled distinctly and transient errors fall through to the base handler. Existing tests (`test_expired_token_refresh_failure`) already exercise both the 401→`SETUP_ERROR` and 500→`SETUP_RETRY` paths at the HTTP layer.

**Changes:**
- Replace `ClientResponseError` status-splitting with dedicated OAuth token-request exception handling.
- Update imports: drop `from aiohttp import ClientResponseError`; add `OAuth2TokenRequestError` and `OAuth2TokenRequestReauthError`.




"
home-assistant/core,175273,4610226435,joostlek,APPROVED,2026-07-01T14:57:11Z,
home-assistant/core,175274,4608949321,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:32:28Z,"## Pull request overview

This PR refactors the Google Calendar integration's `async_setup_entry` to rely on the OAuth-specific exceptions raised by the shared OAuth config entry helper, rather than manually inspecting raw `aiohttp.ClientResponseError` status codes. It resolves issue #175241 (part of the #163467 rollout) and aligns Google with the token-refresh error-handling pattern already adopted by similar integrations.

**Changes:**
- Replaces the manual `ClientResponseError` status-splitting (`400 <= err.status < 500`) with `OAuth2TokenRequestReauthError` → `ConfigEntryAuthFailed`.
- Maps `OAuth2TokenRequestError` and remaining `aiohttp.ClientError` failures to `ConfigEntryNotReady`.
- Adds the two new OAuth exception imports from `homeassistant.exceptions`.




"
home-assistant/core,175274,4610224598,joostlek,APPROVED,2026-07-01T14:56:57Z,
home-assistant/core,175275,4608946635,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:32:09Z,"## Pull request overview

Refactors Miele config entry setup to use the OAuth token request exceptions provided by the shared OAuth2 helper, removing direct `aiohttp.ClientResponseError` status inspection while preserving the existing “reauth vs retry” behavior during token refresh.

**Changes:**
- Switch token refresh exception handling to `OAuth2TokenRequestReauthError` → `ConfigEntryAuthFailed`.
- Treat remaining OAuth token request failures and `aiohttp.ClientError` as retryable → `ConfigEntryNotReady`.
- Remove the now-unneeded `ClientResponseError` import from the integration.




"
home-assistant/core,175276,4608954455,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:33:05Z,"## Pull request overview

Refactors the Tibber integration’s config-entry setup to rely on Home Assistant’s OAuth helper exceptions for token refresh failures, instead of inspecting `aiohttp.ClientResponseError.status` directly.

**Changes:**
- Replace `ClientResponseError` status-splitting with `OAuth2TokenRequestReauthError` → `ConfigEntryAuthFailed`.
- Map other OAuth token refresh failures (`OAuth2TokenRequestError`) and `aiohttp` client errors to `ConfigEntryNotReady`.
- Update imports accordingly.




"
home-assistant/core,175276,4610211328,joostlek,APPROVED,2026-07-01T14:55:14Z,
home-assistant/core,175277,4608951684,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:32:44Z,"## Pull request overview

Refactors the Twitch integration’s config entry setup to rely on Home Assistant’s OAuth2 helper exception types for token refresh failures, instead of inspecting `aiohttp.ClientResponseError` status codes directly.

**Changes:**
- Replace legacy `ClientResponseError` status-splitting with `OAuth2TokenRequestReauthError` handling.
- Map OAuth reauth-required failures to `ConfigEntryAuthFailed` and other OAuth/client errors to `ConfigEntryNotReady`.




"
home-assistant/core,175277,4610198628,joostlek,APPROVED,2026-07-01T14:53:39Z,
home-assistant/core,175278,4608948137,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:32:20Z,"## Pull request overview

This pull request updates the YouTube integration’s config-entry setup to rely on the shared OAuth helper’s dedicated token refresh exceptions, instead of inspecting raw `aiohttp.ClientResponseError` status codes.

**Changes:**
- Catch `OAuth2TokenRequestReauthError` and map it to `ConfigEntryAuthFailed` to trigger re-authentication.
- Catch `OAuth2TokenRequestError` (and `aiohttp` client errors) and map them to `ConfigEntryNotReady` to enable retry behavior.




"
home-assistant/core,175278,4610241188,joostlek,APPROVED,2026-07-01T14:59:03Z,
home-assistant/core,175279,4609014002,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:40:12Z,"## Pull request overview

This PR addresses flakiness in the Anthropics conversation tests by ensuring pending config-entry update listener tasks finish before the test continues.

**Changes:**
- Add `await hass.async_block_till_done()` after `hass.config_entries.async_update_subentry(...)` in `test_web_fetch_error` to wait for scheduled update-listener tasks to complete.




"
home-assistant/core,175279,4609305899,Shulyaka,APPROVED,2026-07-01T13:12:52Z,Looks good!
home-assistant/core,175280,4609218431,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T13:02:54Z,"## Pull request overview

This PR bumps the `pyanglianwater` dependency for the Anglian Water integration from `3.2.3` to `3.2.4`. The upstream `3.2.4` release temporarily comments out the billing summary retrieval, which was raising an `UnknownEndpointError` (`'Has Payment Arrangement' must not be empty`) and causing the error reported in issue #174983. I verified the upstream release tag `3.2.4` exists and its notes match the PR description and the linked issue.

The change is limited to the two standard dependency locations, is internally consistent, and requires no integration code or test changes (the current integration does not reference billing summaries).

**Changes:**
- Bump `pyanglianwater` to `3.2.4` in the integration manifest.
- Regenerate the matching pin in `requirements_all.txt`.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| `homeassistant/components/anglian_water/manifest.json` | Updates the `requirements` pin to `pyanglianwater==3.2.4`. |
| `requirements_all.txt` | Regenerated pin to `pyanglianwater==3.2.4` for consistency with the manifest. |




"
home-assistant/core,175280,4609236450,frenck,APPROVED,2026-07-01T13:04:55Z,"Thanks, @pantherale0 👍 

../Frenck  

<p>
  <a href=""https://www.linkedin.com/in/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/linkedin.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://youtube.com/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/youtube.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://bsky.app/profile/frenck.social""><img src=""https://github.com/frenck/frenck/raw/main/images/bluesky.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://fosstodon.org/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/mastodon.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.instagram.com/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/instagram.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.threads.net/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/threads.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.facebook.com/frenck.dev/""><img src=""https://github.com/frenck/frenck/raw/main/images/facebook.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://x.com/frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/x.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.tiktok.com/@frenck.nl""><img src=""https://github.com/frenck/frenck/raw/main/images/tiktok.svg"" width=""18"" height=""18""></a>
</p>

Blogging my personal ramblings at <a href=""https://frenck.dev"">frenck.dev</a>"
